camera,frame_index,snapshot_id,score_frac_gt40,cam_median,threshold,is_object,filename
underA5,48,raw_1783482241881_202,0.10033,0.09826,0.12578,0,14_stitch__under-xlj-all__underA5.jpg
underA5,49,raw_1783482270614_207,0.10354,0.09826,0.12578,0,14_stitch__under-xlj-all__underA5.jpg
underA5,50,raw_1783482318751_222,0.08753,0.09826,0.12578,0,14_stitch__under-xlj-all__underA5.jpg
underA6,1,raw_1783480173576_15,0.09405,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,2,raw_1783480305078_18,0.07933,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,3,raw_1783480368695_21,0.06826,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,4,raw_1783480430847_24,0.06604,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,5,raw_1783480529399_26,0.0678,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,6,raw_1783480577806_28,0.09264,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,7,raw_1783480629800_30,0.07948,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,8,raw_1783480673086_32,0.08771,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,9,raw_1783480714059_34,0.08315,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,10,raw_1783480754536_36,0.08273,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,11,raw_1783480790320_38,0.09112,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,12,raw_1783480829340_40,0.16102,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,13,raw_1783480861735_42,0.21729,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,14,raw_1783480899622_44,0.19612,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,15,raw_1783480949356_46,0.16598,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,16,raw_1783480984407_49,0.20114,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,17,raw_1783481016591_53,0.20816,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,18,raw_1783481051643_56,0.23228,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,19,raw_1783481082142_61,0.23743,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,20,raw_1783481118478_65,0.24263,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,21,raw_1783481148210_70,0.22872,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,22,raw_1783481175178_74,0.19921,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,23,raw_1783481213966_79,0.17685,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,24,raw_1783481245428_84,0.17706,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,25,raw_1783481275385_89,0.15253,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,26,raw_1783481309470_93,0.16733,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,27,raw_1783481340033_98,0.16355,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,28,raw_1783481364097_102,0.12227,0.09065,0.11603,1,13_stitch__under-xlj-all__underA6.jpg
underA6,29,raw_1783481395255_106,0.07837,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,30,raw_1783481423599_110,0.07339,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,31,raw_1783481461782_114,0.11125,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,32,raw_1783481494815_118,0.10222,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,33,raw_1783481526381_123,0.08583,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,34,raw_1783481559073_128,0.07472,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,35,raw_1783481588485_132,0.0804,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,36,raw_1783481613268_137,0.07994,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,37,raw_1783481645023_142,0.0769,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,38,raw_1783481673293_147,0.06836,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,39,raw_1783481702895_152,0.06984,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,40,raw_1783481733321_157,0.07312,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,41,raw_1783481933195_165,0.07268,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,42,raw_1783481967321_170,0.0854,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,43,raw_1783482001405_174,0.08873,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,44,raw_1783482030217_178,0.09228,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,45,raw_1783482108424_186,0.07932,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,46,raw_1783482176407_192,0.07845,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,47,raw_1783482208380_197,0.07841,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,48,raw_1783482241881_202,0.10025,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,49,raw_1783482270614_207,0.10295,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA6,50,raw_1783482318751_222,0.09017,0.09065,0.11603,0,13_stitch__under-xlj-all__underA6.jpg
underA7,1,raw_1783480173576_15,0.08411,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,2,raw_1783480305078_18,0.07244,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,3,raw_1783480368695_21,0.06779,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,4,raw_1783480430847_24,0.06099,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,5,raw_1783480529399_26,0.06515,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,6,raw_1783480577806_28,0.08089,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,7,raw_1783480629800_30,0.07871,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,8,raw_1783480673086_32,0.07559,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,9,raw_1783480714059_34,0.07224,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,10,raw_1783480754536_36,0.07214,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,11,raw_1783480790320_38,0.07721,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,12,raw_1783480829340_40,0.12007,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,13,raw_1783480861735_42,0.15763,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,14,raw_1783480899622_44,0.11464,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,15,raw_1783480949356_46,0.11825,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,16,raw_1783480984407_49,0.12578,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,17,raw_1783481016591_53,0.15832,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,18,raw_1783481051643_56,0.18565,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,19,raw_1783481082142_61,0.22148,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,20,raw_1783481118478_65,0.20396,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,21,raw_1783481148210_70,0.19594,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,22,raw_1783481175178_74,0.20042,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,23,raw_1783481213966_79,0.20375,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,24,raw_1783481245428_84,0.23536,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,25,raw_1783481275385_89,0.19915,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,26,raw_1783481309470_93,0.21728,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,27,raw_1783481340033_98,0.16885,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,28,raw_1783481364097_102,0.1624,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,29,raw_1783481395255_106,0.09434,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,30,raw_1783481423599_110,0.08732,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,31,raw_1783481461782_114,0.1831,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,32,raw_1783481494815_118,0.12601,0.09327,0.11939,1,12_stitch__under-xlj-all__underA7.jpg
underA7,33,raw_1783481526381_123,0.09393,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,34,raw_1783481559073_128,0.07912,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,35,raw_1783481588485_132,0.09098,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,36,raw_1783481613268_137,0.08763,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,37,raw_1783481645023_142,0.08069,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,38,raw_1783481673293_147,0.07309,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,39,raw_1783481702895_152,0.07891,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,40,raw_1783481733321_157,0.07395,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,41,raw_1783481933195_165,0.07728,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,42,raw_1783481967321_170,0.08461,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,43,raw_1783482001405_174,0.09261,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,44,raw_1783482030217_178,0.09534,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,45,raw_1783482108424_186,0.08092,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,46,raw_1783482176407_192,0.08306,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,47,raw_1783482208380_197,0.08572,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,48,raw_1783482241881_202,0.11383,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,49,raw_1783482270614_207,0.11749,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA7,50,raw_1783482318751_222,0.09703,0.09327,0.11939,0,12_stitch__under-xlj-all__underA7.jpg
underA8,1,raw_1783480173576_15,0.08097,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,2,raw_1783480305078_18,0.0747,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,3,raw_1783480368695_21,0.06013,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,4,raw_1783480430847_24,0.06068,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,5,raw_1783480529399_26,0.06761,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,6,raw_1783480577806_28,0.07359,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,7,raw_1783480629800_30,0.07597,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,8,raw_1783480673086_32,0.07347,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,9,raw_1783480714059_34,0.06365,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,10,raw_1783480754536_36,0.06507,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,11,raw_1783480790320_38,0.06724,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,12,raw_1783480829340_40,0.10593,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,13,raw_1783480861735_42,0.09701,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,14,raw_1783480899622_44,0.10623,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,15,raw_1783480949356_46,0.08914,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,16,raw_1783480984407_49,0.08589,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,17,raw_1783481016591_53,0.09786,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,18,raw_1783481051643_56,0.10881,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,19,raw_1783481082142_61,0.12514,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,20,raw_1783481118478_65,0.17803,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,21,raw_1783481148210_70,0.16343,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,22,raw_1783481175178_74,0.1825,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,23,raw_1783481213966_79,0.21717,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,24,raw_1783481245428_84,0.21676,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,25,raw_1783481275385_89,0.22572,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,26,raw_1783481309470_93,0.24804,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,27,raw_1783481340033_98,0.23284,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,28,raw_1783481364097_102,0.23664,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,29,raw_1783481395255_106,0.1978,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,30,raw_1783481423599_110,0.17629,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,31,raw_1783481461782_114,0.19497,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,32,raw_1783481494815_118,0.1972,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,33,raw_1783481526381_123,0.17087,0.09773,0.1251,1,11_stitch__under-xlj-all__underA8.jpg
underA8,34,raw_1783481559073_128,0.10037,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,35,raw_1783481588485_132,0.11008,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,36,raw_1783481613268_137,0.09754,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,37,raw_1783481645023_142,0.08729,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,38,raw_1783481673293_147,0.08471,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,39,raw_1783481702895_152,0.08575,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,40,raw_1783481733321_157,0.08155,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,41,raw_1783481933195_165,0.08674,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,42,raw_1783481967321_170,0.0897,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,43,raw_1783482001405_174,0.09967,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,44,raw_1783482030217_178,0.09761,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,45,raw_1783482108424_186,0.09287,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,46,raw_1783482176407_192,0.0919,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,47,raw_1783482208380_197,0.09027,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,48,raw_1783482241881_202,0.12068,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,49,raw_1783482270614_207,0.1224,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA8,50,raw_1783482318751_222,0.10357,0.09773,0.1251,0,11_stitch__under-xlj-all__underA8.jpg
underA9,1,raw_1783480173576_15,0.08399,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,2,raw_1783480305078_18,0.07777,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,3,raw_1783480368695_21,0.06835,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,4,raw_1783480430847_24,0.0597,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,5,raw_1783480529399_26,0.0664,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,6,raw_1783480577806_28,0.07723,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,7,raw_1783480629800_30,0.08059,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,8,raw_1783480673086_32,0.07459,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,9,raw_1783480714059_34,0.06661,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,10,raw_1783480754536_36,0.06682,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,11,raw_1783480790320_38,0.06576,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,12,raw_1783480829340_40,0.10548,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,13,raw_1783480861735_42,0.10144,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,14,raw_1783480899622_44,0.10033,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,15,raw_1783480949356_46,0.08811,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,16,raw_1783480984407_49,0.07902,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,17,raw_1783481016591_53,0.08561,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,18,raw_1783481051643_56,0.08662,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,19,raw_1783481082142_61,0.09337,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,20,raw_1783481118478_65,0.10623,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,21,raw_1783481148210_70,0.10809,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,22,raw_1783481175178_74,0.14405,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,23,raw_1783481213966_79,0.18255,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,24,raw_1783481245428_84,0.20203,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,25,raw_1783481275385_89,0.21967,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,26,raw_1783481309470_93,0.21024,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,27,raw_1783481340033_98,0.24158,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,28,raw_1783481364097_102,0.23097,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,29,raw_1783481395255_106,0.20883,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,30,raw_1783481423599_110,0.2308,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,31,raw_1783481461782_114,0.24977,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,32,raw_1783481494815_118,0.23063,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,33,raw_1783481526381_123,0.17875,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,34,raw_1783481559073_128,0.17068,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,35,raw_1783481588485_132,0.13705,0.10239,0.13106,1,10_stitch__under-xlj-all__underA9.jpg
underA9,36,raw_1783481613268_137,0.11418,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,37,raw_1783481645023_142,0.10232,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,38,raw_1783481673293_147,0.09595,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,39,raw_1783481702895_152,0.1009,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,40,raw_1783481733321_157,0.09615,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,41,raw_1783481933195_165,0.10245,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,42,raw_1783481967321_170,0.10325,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,43,raw_1783482001405_174,0.11344,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,44,raw_1783482030217_178,0.10683,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,45,raw_1783482108424_186,0.09331,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,46,raw_1783482176407_192,0.09553,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,47,raw_1783482208380_197,0.09507,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,48,raw_1783482241881_202,0.11848,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,49,raw_1783482270614_207,0.12177,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA9,50,raw_1783482318751_222,0.10451,0.10239,0.13106,0,10_stitch__under-xlj-all__underA9.jpg
underA10,1,raw_1783480173576_15,0.07863,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,2,raw_1783480305078_18,0.07566,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,3,raw_1783480368695_21,0.06803,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,4,raw_1783480430847_24,0.06048,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,5,raw_1783480529399_26,0.06189,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,6,raw_1783480577806_28,0.0695,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,7,raw_1783480629800_30,0.07204,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,8,raw_1783480673086_32,0.06799,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,9,raw_1783480714059_34,0.06908,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,10,raw_1783480754536_36,0.06368,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,11,raw_1783480790320_38,0.06326,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,12,raw_1783480829340_40,0.06298,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,13,raw_1783480861735_42,0.09669,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,14,raw_1783480899622_44,0.08673,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,15,raw_1783480949356_46,0.07575,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,16,raw_1783480984407_49,0.07408,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,17,raw_1783481016591_53,0.06909,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,18,raw_1783481051643_56,0.06831,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,19,raw_1783481082142_61,0.07789,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,20,raw_1783481118478_65,0.08737,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,21,raw_1783481148210_70,0.07789,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,22,raw_1783481175178_74,0.08998,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,23,raw_1783481213966_79,0.10556,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,24,raw_1783481245428_84,0.1127,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,25,raw_1783481275385_89,0.13434,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,26,raw_1783481309470_93,0.16901,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,27,raw_1783481340033_98,0.19209,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,28,raw_1783481364097_102,0.2302,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,29,raw_1783481395255_106,0.20786,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,30,raw_1783481423599_110,0.2215,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,31,raw_1783481461782_114,0.16975,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,32,raw_1783481494815_118,0.23454,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,33,raw_1783481526381_123,0.21451,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,34,raw_1783481559073_128,0.24247,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,35,raw_1783481588485_132,0.23734,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,36,raw_1783481613268_137,0.20784,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,37,raw_1783481645023_142,0.1692,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,38,raw_1783481673293_147,0.12204,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,39,raw_1783481702895_152,0.11012,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,40,raw_1783481733321_157,0.1072,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,41,raw_1783481933195_165,0.14804,0.09817,0.12566,1,9_stitch__under-xlj-all__underA10.jpg
underA10,42,raw_1783481967321_170,0.11481,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,43,raw_1783482001405_174,0.12496,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,44,raw_1783482030217_178,0.11955,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,45,raw_1783482108424_186,0.0872,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,46,raw_1783482176407_192,0.09054,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
